1.5557 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.4924 	EXP 	text: height = 0.05
7.4924 	EXP 	text: height = 0.05
7.4924 	EXP 	text: text = 1.5644308000009914
7.4966 	EXP 	text: height = 0.05
7.4966 	EXP 	text: height = 0.05
7.4966 	EXP 	text: height = 0.05
7.4966 	EXP 	text: text = 1.5602646000006644
7.5008 	EXP 	text: height = 0.05
7.5008 	EXP 	text: height = 0.05
7.5008 	EXP 	text: height = 0.05
7.5008 	EXP 	text: text = 1.556059999998979
7.5051 	EXP 	text: height = 0.05
7.5051 	EXP 	text: height = 0.05
7.5051 	EXP 	text: height = 0.05
7.5051 	EXP 	text: text = 1.551889400001528
7.5092 	EXP 	text: height = 0.05
7.5092 	EXP 	text: height = 0.05
7.5092 	EXP 	text: height = 0.05
7.5092 	EXP 	text: text = 1.5475798000006762
7.5133 	EXP 	text: height = 0.05
7.5133 	EXP 	text: height = 0.05
7.5133 	EXP 	text: height = 0.05
7.5133 	EXP 	text: text = 1.5435280999990937
7.5175 	EXP 	text: height = 0.05
7.5175 	EXP 	text: height = 0.05
7.5175 	EXP 	text: height = 0.05
7.5175 	EXP 	text: text = 1.539386000000377
7.5216 	EXP 	text: height = 0.05
7.5216 	EXP 	text: height = 0.05
7.5216 	EXP 	text: height = 0.05
7.5216 	EXP 	text: text = 1.5352192999998806
7.5258 	EXP 	text: height = 0.05
7.5258 	EXP 	text: height = 0.05
7.5258 	EXP 	text: height = 0.05
7.5258 	EXP 	text: text = 1.5310396000022592
7.5300 	EXP 	text: height = 0.05
7.5300 	EXP 	text: height = 0.05
7.5300 	EXP 	text: height = 0.05
7.5300 	EXP 	text: text = 1.5268795000010869
7.5342 	EXP 	text: height = 0.05
7.5342 	EXP 	text: height = 0.05
7.5342 	EXP 	text: height = 0.05
7.5342 	EXP 	text: text = 1.5227048000015202
7.5383 	EXP 	text: height = 0.05
7.5383 	EXP 	text: height = 0.05
7.5383 	EXP 	text: height = 0.05
7.5383 	EXP 	text: text = 1.5184980000012729
7.5425 	EXP 	text: height = 0.05
7.5425 	EXP 	text: height = 0.05
7.5425 	EXP 	text: height = 0.05
7.5425 	EXP 	text: text = 1.514330099998915
7.5467 	EXP 	text: height = 0.05
7.5467 	EXP 	text: height = 0.05
7.5467 	EXP 	text: height = 0.05
7.5467 	EXP 	text: text = 1.5101553999993484
7.5511 	EXP 	text: height = 0.05
7.5511 	EXP 	text: height = 0.05
7.5511 	EXP 	text: height = 0.05
7.5511 	EXP 	text: text = 1.5059665000007953
7.5550 	EXP 	text: height = 0.05
7.5550 	EXP 	text: height = 0.05
7.5550 	EXP 	text: height = 0.05
7.5550 	EXP 	text: text = 1.5016041999988374
7.5592 	EXP 	text: height = 0.05
7.5592 	EXP 	text: height = 0.05
7.5592 	EXP 	text: height = 0.05
7.5592 	EXP 	text: text = 1.4976793999994698
7.5633 	EXP 	text: height = 0.05
7.5633 	EXP 	text: height = 0.05
7.5633 	EXP 	text: height = 0.05
7.5633 	EXP 	text: text = 1.4935129000004963
7.5675 	EXP 	text: height = 0.05
7.5675 	EXP 	text: height = 0.05
7.5675 	EXP 	text: height = 0.05
7.5675 	EXP 	text: text = 1.489353500001016
7.5717 	EXP 	text: height = 0.05
7.5717 	EXP 	text: height = 0.05
7.5717 	EXP 	text: height = 0.05
7.5717 	EXP 	text: text = 1.485167900002125
7.5759 	EXP 	text: height = 0.05
7.5759 	EXP 	text: height = 0.05
7.5759 	EXP 	text: height = 0.05
7.5759 	EXP 	text: text = 1.4810029000000213
7.5801 	EXP 	text: height = 0.05
7.5801 	EXP 	text: height = 0.05
7.5801 	EXP 	text: height = 0.05
7.5801 	EXP 	text: text = 1.4768024000004516
7.5842 	EXP 	text: height = 0.05
7.5842 	EXP 	text: height = 0.05
7.5842 	EXP 	text: height = 0.05
7.5842 	EXP 	text: text = 1.4726250999992772
7.5884 	EXP 	text: height = 0.05
7.5884 	EXP 	text: height = 0.05
7.5884 	EXP 	text: height = 0.05
7.5884 	EXP 	text: text = 1.4684445999992022
7.5925 	EXP 	text: height = 0.05
7.5925 	EXP 	text: height = 0.05
7.5925 	EXP 	text: height = 0.05
7.5925 	EXP 	text: text = 1.4642973000009079
7.5967 	EXP 	text: height = 0.05
7.5967 	EXP 	text: height = 0.05
7.5967 	EXP 	text: height = 0.05
7.5967 	EXP 	text: text = 1.4601399000021047
7.6010 	EXP 	text: height = 0.05
7.6010 	EXP 	text: height = 0.05
7.6010 	EXP 	text: height = 0.05
7.6010 	EXP 	text: text = 1.4559541000016907
7.6050 	EXP 	text: height = 0.05
7.6050 	EXP 	text: height = 0.05
7.6050 	EXP 	text: height = 0.05
7.6050 	EXP 	text: text = 1.451691900001606
7.6092 	EXP 	text: height = 0.05
7.6092 	EXP 	text: height = 0.05
7.6092 	EXP 	text: height = 0.05
7.6092 	EXP 	text: text = 1.4476246000012907
7.6134 	EXP 	text: height = 0.05
7.6134 	EXP 	text: height = 0.05
7.6134 	EXP 	text: height = 0.05
7.6134 	EXP 	text: text = 1.4434605999995256
7.6176 	EXP 	text: height = 0.05
7.6176 	EXP 	text: height = 0.05
7.6176 	EXP 	text: height = 0.05
7.6176 	EXP 	text: text = 1.4392709000021568
7.6217 	EXP 	text: height = 0.05
7.6217 	EXP 	text: height = 0.05
7.6217 	EXP 	text: height = 0.05
7.6217 	EXP 	text: text = 1.4351206999999704
7.6259 	EXP 	text: height = 0.05
7.6259 	EXP 	text: height = 0.05
7.6259 	EXP 	text: height = 0.05
7.6259 	EXP 	text: text = 1.4309481999989657
7.6301 	EXP 	text: height = 0.05
7.6301 	EXP 	text: height = 0.05
7.6301 	EXP 	text: height = 0.05
7.6301 	EXP 	text: text = 1.4267485000018496
7.6343 	EXP 	text: height = 0.05
7.6343 	EXP 	text: height = 0.05
7.6343 	EXP 	text: height = 0.05
7.6343 	EXP 	text: text = 1.4225710999999137
7.6384 	EXP 	text: height = 0.05
7.6384 	EXP 	text: height = 0.05
7.6384 	EXP 	text: height = 0.05
7.6384 	EXP 	text: text = 1.4184277999993355
7.6426 	EXP 	text: height = 0.05
7.6426 	EXP 	text: height = 0.05
7.6426 	EXP 	text: height = 0.05
7.6426 	EXP 	text: text = 1.4142597999998543
7.6469 	EXP 	text: height = 0.05
7.6469 	EXP 	text: height = 0.05
7.6469 	EXP 	text: height = 0.05
7.6469 	EXP 	text: text = 1.4100934999987658
7.6510 	EXP 	text: height = 0.05
7.6510 	EXP 	text: height = 0.05
7.6510 	EXP 	text: height = 0.05
7.6510 	EXP 	text: text = 1.4058155000020633
7.6551 	EXP 	text: height = 0.05
7.6551 	EXP 	text: height = 0.05
7.6551 	EXP 	text: height = 0.05
7.6551 	EXP 	text: text = 1.4017497000022558
7.6593 	EXP 	text: height = 0.05
7.6593 	EXP 	text: height = 0.05
7.6593 	EXP 	text: height = 0.05
7.6593 	EXP 	text: text = 1.3975814000004902
7.6635 	EXP 	text: height = 0.05
7.6635 	EXP 	text: height = 0.05
7.6635 	EXP 	text: height = 0.05
7.6635 	EXP 	text: text = 1.3934064999994007
7.6676 	EXP 	text: height = 0.05
7.6676 	EXP 	text: height = 0.05
7.6676 	EXP 	text: height = 0.05
7.6676 	EXP 	text: text = 1.3892340999991575
7.6718 	EXP 	text: height = 0.05
7.6718 	EXP 	text: height = 0.05
7.6718 	EXP 	text: height = 0.05
7.6718 	EXP 	text: text = 1.3850657000002684
7.6760 	EXP 	text: height = 0.05
7.6760 	EXP 	text: height = 0.05
7.6760 	EXP 	text: height = 0.05
7.6760 	EXP 	text: text = 1.3808943000003637
7.6802 	EXP 	text: height = 0.05
7.6802 	EXP 	text: height = 0.05
7.6802 	EXP 	text: height = 0.05
7.6802 	EXP 	text: text = 1.3767230000012205
7.6843 	EXP 	text: height = 0.05
7.6843 	EXP 	text: height = 0.05
7.6843 	EXP 	text: height = 0.05
7.6843 	EXP 	text: text = 1.3725524000001315
7.6885 	EXP 	text: height = 0.05
7.6885 	EXP 	text: height = 0.05
7.6885 	EXP 	text: height = 0.05
7.6885 	EXP 	text: text = 1.3683823999999731
7.6935 	EXP 	text: height = 0.05
7.6935 	EXP 	text: height = 0.05
7.6935 	EXP 	text: height = 0.05
7.6935 	EXP 	text: text = 1.3642061999998987
7.6969 	EXP 	text: height = 0.05
7.6969 	EXP 	text: height = 0.05
7.6969 	EXP 	text: height = 0.05
7.6969 	EXP 	text: text = 1.3591481000003114
7.7011 	EXP 	text: height = 0.05
